lead_country;Cidade DSC;MICROZONE_COVERED;MICROZONE_NAME;ID Externo;Primeiro Nome;Rank;Endereço;Telefone;Pontuacao_Brand;Hunter;Nome do Lead;Nome da Brand;Brand ID;ID Cidade;URL do Menu;Prioridade;Latitude;Longitude;Source;Category;Status;Reason;Campo Ignorable;Owners name;Owners email;addressType;googlePlaceId;ownersLastName;Coverage;SUB_CLASSIFICATION;STORE_ID
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;02fc438fcf27b3c310fe0528c79d3f94afa4fd95;biscoitolandia;AAA;state of minas gerais brazil r curitiba 1041 30170 121;553132133492;;andrea.soares@rappi.com;biscoitolandia;biscoitolandia;-13569931;18;;1055.0;-19.921948899999997;-43.9420626;Outbound;189;Approved;Full service;;;;restaurant;02fc438fcf27b3c310fe0528c79d3f94afa4fd95;;Si;Ouro;
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;c9859ab0b71016a96df990053925f637f9b1c9bf;espetinho aqui e caixa caixa;AAA;state of minas gerais brazil rua padre belchior 30190 070;553193287772;;rodrigo.piancastelli@rappi.com;espetinho aqui e caixa caixa;espetinho aqui e caixa;-24434871;18;;1056.0;-19.9229;-43.9418;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;24641c55935f592a022f82e99e14d73ba9105e79;comercial sabia;AAA;state of minas gerais brazil rua curitiba 30190 050;553132749497;;julio.silva@rappi.com;comercial sabia;comercial sabia;-77132782;18;;1063.0;-19.92253036;-43.94274047;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;b7ad7e8c2644011a6a8f767c6d9fedcc49cea456;lanchonete sabor latino;AAA;avenida augusto de lima 744 centro state of minas gerais 30190 006 brazil;;;andrea.soares@rappi.com;lanchonete sabor latino;sabor latino;-62241330;18;;1096.0;-19.92296;-43.94319;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;d2443df6649ceff6ba1cf22bcd7f5aeb1c769186;tupigua;AAA;avenida augusto de lima;997719086;;rodrigo.piancastelli@rappi.com;tupigua;tupigua;-73621469;18;;1098.0;-19.922712;-43.943132;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;ChIJi7HnG-KZpgARaonbE0SAcA4;loja da pretinha xexeu do abacaxi;AAA;avenida augusto de lima 744 a1 s16 265 centro; 31 3277 4934;;julio.silva@rappi.com;loja da pretinha xexeu do abacaxi;loja da pretinha xexeu abacaxi;-79644800;18;;1103.0;-19.922711800000002;-43.943132;Outbound;189;Approved;Full service;;;;restaurant;ChIJi7HnG-KZpgARaonbE0SAcA4;;Si;Ouro;
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;ChIJZ7oOBuKZpgARsSax5t98TOo;bella sicilia;AAA;mercado central loja 164 avenida augusto de lima 744 centro;(61) 3474-9405;;andrea.soares@rappi.com;bella sicilia;bella sicilia;-55330100;18;;1104.0;-19.922907000000002;-43.9430718;Outbound;189;Approved;Full service;;;;restaurant;ChIJZ7oOBuKZpgARsSax5t98TOo;;Si;Ouro;
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;ChIJocwgCeKZpgARu4tY4iU7fo4;barraca do patureba;AAA;mercado central loja 48 e 49 avenida augusto de lima 744 centro;(31) 3274-9514;;rodrigo.piancastelli@rappi.com;barraca do patureba;barraca patureba;-21343226;18;;1105.0;-19.922907000000002;-43.9430718;Outbound;189;Approved;Full service;;;;restaurant;ChIJocwgCeKZpgARu4tY4iU7fo4;;Si;Ouro;
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;a6ac97ad21b167bc254fa1369ca94bba547f9bf6;dona diva cafe quitandas;AAA;loja mercado central avenida augusto de lima state of minas gerais brazil;55 31 3072 0966;;julio.silva@rappi.com;dona diva cafe quitandas;dona diva cafe quitandas;-82281705;18;;1116.0;-19.922848000000002;-43.94341;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;ChIJr_-spliXpgARMqAPHBAHN64;restaurante palhares;AAA;avenida amazonas centro; 31 3224 1435;;andrea.soares@rappi.com;restaurante palhares;palhares;-33025938;18;;1117.0;-19.922152;-43.9439479;Outbound;189;Approved;Full service;;;;restaurant;ChIJr_-spliXpgARMqAPHBAHN64;;Si;Ouro;
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;eb5cfb5fed1b5a198aa128922175462786215179;pao da vida;AAA;rua dos goitacazes 484 centro state of minas gerais 30190 051 brazil;;;rodrigo.piancastelli@rappi.com;pao da vida;pao da vida;-19791419;18;;1139.0;-19.92215;-43.94202;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;f05922fc391050b25121462c8eacb27981bab74b;solanche;AAA;rua sao paulo 952 centro state of minas gerais 30170 133 brazil;;;julio.silva@rappi.com;solanche;solanche;-70105171;18;;1140.0;-19.921860000000002;-43.94089;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Belo Horizonte;1979;MG - BHZ - Barro Preto / Oiapoque;fb7e5e84d5e2bb11d46e2c42aa5f3727e48cd654;pecadao da gula;AAA;rua curitiba 1041 centro state of minas gerais 30170 126 brazil;;;andrea.soares@rappi.com;pecadao da gula;pecadao da gula;-25392438;18;;1143.0;-19.92199;-43.942009999999996;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Belo Horizonte;1985;MG - BHZ - Caicaras;70231cc818b322392927c0a65dffa4d7cfd5529b;sushi 1 2 3 sushi por 1 real;AAA;rua barao de coromandel 75; 5531991191216;;rodrigo.piancastelli@rappi.com;sushi 1 2 3 sushi por 1 real;sushi 1 2 3 por real;-48992944;18;;977.0;-19.90093;-43.967420000000004;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Belo Horizonte;1985;MG - BHZ - Caicaras;ChIJG_8wngmRpgAROxnsNQ2zEYs;time burger;AAA;r engenho de minas 46 bairro engenho nogueira; 31 99504 8956;;julio.silva@rappi.com;time burger;time burger;-74767954;18;;1827.0;-19.893044;-43.983021;Outbound;189;Approved;Full service;;;;restaurant;ChIJG_8wngmRpgAROxnsNQ2zEYs;;Si;Prata;
Brasil;Belo Horizonte;1986;MG - BHZ - Dona Clara / Sao Luiz;f5058aa166ebe1ea4f06d4ffa302dad03d325f7a;breik breik itapoa;AAA;avenida otacilio negrao de lima 730; 553132240081;;andrea.soares@rappi.com;breik breik itapoa;breik itapoa;-19417771;18;;1354.0;-19.855048275;-43.969894374;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Belo Horizonte;1986;MG - BHZ - Dona Clara / Sao Luiz;ChIJBRgTTFiQpgARH9URj2uOfyU;restaurante coma bem;AAA;avenida cel jose dias bicalho 1233 sao jose; 31 3495 7020;;rodrigo.piancastelli@rappi.com;restaurante coma bem;coma bem;-84972885;18;;1498.0;-19.8609352;-43.9707435;Outbound;189;Approved;Full service;;;;restaurant;ChIJBRgTTFiQpgARH9URj2uOfyU;;Si;Prata;
Brasil;Belo Horizonte;1987;MG - BHZ - Coracao Eucaristico / Padre Eustaquio;5ae510e3e6c9a2ba7e218fad3a9253f8f59ed3b8;299 speed shop;AAA;state of minas gerais brazil bairro avenida vereador cicero idelfonso 299;;;julio.silva@rappi.com;299 speed shop;299 speed shop;-53534702;18;;633.0;-19.92787373333333;-43.99595446666668;Outbound;189;Approved;Full service;;;;restaurant;5ae510e3e6c9a2ba7e218fad3a9253f8f59ed3b8;;Si;Ouro;
Brasil;Belo Horizonte;2001;MG - CON - Eldorado 1;a979966c405f19374b5cbf648e7fd6079cccf0bb;;AAA;r das petunias 650;553130499898;;andrea.soares@rappi.com;;;-60972006;18;;1115.0;-19.934701500000006;-44.0325333;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Belo Horizonte;2001;MG - CON - Eldorado 1;d79837c82b32a9a74b274a31f596f417c20ce9f9;salao de festas o profeta;AAA;contagem state of minas gerais brazil avenida jose faria da rocha 4887 32310 210;(31) 3395-1016;;rodrigo.piancastelli@rappi.com;salao de festas o profeta;salao de festas o profeta;-53138049;18;;2002.0;-19.9404201;-44.03593789999999;Outbound;189;Approved;Full service;;;;restaurant;d79837c82b32a9a74b274a31f596f417c20ce9f9;;Si;Prata;
Brasil;Belo Horizonte;2003;MG - CON - Eldorado 2;0c2394d5b03fa0f3a2e6359c55b86cc0ea2bf105;;AAA;rua monsenhor bicalho 120;5531975546780;;rodrigo.piancastelli@rappi.com;;;-2682833;18;;1848.0;-19.920312300000006;-44.0566967;Outbound;189;Approved;Market place;;;;restaurant;nan;;Si;Prata;
Brasil;Belo Horizonte;2003;MG - CON - Eldorado 2;45aea616ebc8865601ae5f54c41a1c1e4c154513;kituts da gula;AAA;r das petunias 650;5531995424112;;julio.silva@rappi.com;kituts da gula;kituts da gula;-77262460;18;;1941.0;-19.9351245;-44.0519293;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Brasilia;1129;DF - BSB - Asa Sul;0ce6b7d87093d72822629937483b0ba15976825f;outback venancio;AAA;scs quadro 8 bloco b lote 50 60 terreo lojas 36 4 a16 a24 a30 a40 d;40030053 -  61 3226 2548 -  55 61 3226 9907 - 6132262548 - 556132262548;;jhan.campos@rappi.com;outback venancio;outback venancio;-85256740;31;;2.0;-15.794881400000001;-47.89234800000001;Outbound;189;Approved;Full service;;;;restaurant;ChIJFVgaYe86WpMRFzo6FT_ZjcQ;;Si;Diamante;
Brasil;Brasilia;1129;DF - BSB - Asa Sul;a7967e39441e7f85a754f15f1ebba64b99dc61d9;pizzaria dom bosco 107 sul;AAA;calles 107 bloco d;40030053 -  61 3443 7579 -  61 3443 7579 - 556134437579 - 61991613000 6133412493  - 556134437579;;paulo.viana@rappi.com;pizzaria dom bosco 107 sul;pizzaria dom bosco 107;-17239609;31;;5.0;-15.81496355;-47.90279143333333;Outbound;189;Approved;Full service;;;;restaurant;ChIJa-etzbc6WpMRvCM1ocOYq1c;;Si;Diamante;
Brasil;Brasilia;1129;DF - BSB - Asa Sul;ff6493dded4107c5ca703b407bbe147b81f8a25e;nippon;AAA;ia federal district brazil scalles 207 bloco c loja 17 shcs;556132442477 - 556132442477 - 556132442477 - 556132442477 - 556132442477;;sharlana.monteiro@rappi.com;nippon;nippon;-80283874;31;;11.0;-15.8193937;-47.8994299;Outbound;189;Approved;Full service;;;;restaurant;ff6493dded4107c5ca703b407bbe147b81f8a25e;;Si;Diamante;
Brasil;Brasilia;1129;DF - BSB - Asa Sul;ChIJLSOmWHMlWpMRACVQgGmB3oA;boteco do juca;AAA;asa sul calles 413 loja 02 asa sul ia; 61 3541 4944;;wener.barbosa@rappi.com;boteco do juca;boteco juca;-48093619;31;;14.0;-15.830152800000002;-47.9124354;Outbound;189;Approved;Full service;;;;restaurant;ChIJLSOmWHMlWpMRACVQgGmB3oA;;Si;Diamante;
Brasil;Brasilia;1129;DF - BSB - Asa Sul;ChIJTRMoAss6WpMR7wSMMtR0-Hw;nippon restaurante;AAA;scalles 207 bloco c loja 17 shcs ia; 61 3244 2477;;jhan.campos@rappi.com;nippon restaurante;nippon;-59876202;31;;36.0;-15.819393700000001;-47.8994299;Outbound;189;Approved;Full service;;;;restaurant;ChIJTRMoAss6WpMR7wSMMtR0-Hw;;Si;Diamante;
Brasil;Brasilia;1129;DF - BSB - Asa Sul;cb49006ca862e9e99e068ce5cdb74fdf6643626a;don durica beira lago;AAA;ia federal district brazil st de calleubes esportivos sul trecho 1 70297 400; 61 3443 5296 - 6134435296 - 556133261045 - 6133261045;;paulo.viana@rappi.com;don durica beira lago;don durica beira lago;-42296152;31;;37.0;-15.822410722500004;-47.8818464;Outbound;189;Approved;Full service;;;;restaurant;cb49006ca862e9e99e068ce5cdb74fdf6643626a;;Si;Diamante;
Brasil;Brasilia;1130;DF - BSB - Asa Norte;ChIJX0K2Zk86WpMRTwluZtXE7_s;manara;AAA;scrn 702 703 loja 60 asa norte ia;(61) 98177-0584 - 6132732324;;sharlana.monteiro@rappi.com;manara;manara;-83657470;31;;4.0;-15.76953335;-47.892035299999996;Outbound;189;Approved;Full service;;;;restaurant;ChIJX0K2Zk86WpMRTwluZtXE7_s;;Si;Diamante;
Brasil;Brasilia;1130;DF - BSB - Asa Norte;ChIJU2FAojY6WpMRtPbpoJDHWgk;el paso cocina mexicana;AAA;scallen s n 18 asa norte; 61 3349 6820 - 61999879418 6133496820 ;;wener.barbosa@rappi.com;el paso cocina mexicana;el paso cocina mexicana;-17613056;31;;10.0;-15.75855325;-47.8874986;Outbound;189;Approved;Full service;;;;restaurant;ChIJU2FAojY6WpMRtPbpoJDHWgk;;Si;Diamante;
Brasil;Brasilia;1130;DF - BSB - Asa Norte;5ae22a78a85f07c52e587a9cda5e858c6d2cac38;daniel briand patissier chocolatier;AAA;ia federal district brazil asa norte comercio;556133261135 -  61 3326 1135 - 556133261135 - 556133261135 - 556133261135;;jhan.campos@rappi.com;daniel briand patissier chocolatier;daniel briand patissier chocolatier;-32268018;31;;13.0;-15.77705612;-47.88267608;Outbound;189;Approved;Full service;;;;restaurant;5ae22a78a85f07c52e587a9cda5e858c6d2cac38;;Si;Diamante;
Brasil;Brasilia;1130;DF - BSB - Asa Norte;6f088d08f484fd710685a12bafafd4f92bdbee57;pinoli 7c pizzas saudaveis;AAA;infraero setor comercial ia;+556135329914;;paulo.viana@rappi.com;pinoli 7c pizzas saudaveis;pinoli 7c pizzas saudaveis;-24046851;31;;17.0;-15.7685793;-47.8879376;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Brasilia;1130;DF - BSB - Asa Norte;83e9ffac710f9058441fcaaf5fee424acf598208;armazem;AAA;ia federal district brazil asa norte quadra 202 a1 70832 515;556133474735 -  55 33287885 - 556133278342 - 556133278342;;sharlana.monteiro@rappi.com;armazem;armazem;-71137073;31;;18.0;-15.783628555;-47.87873423500001;Outbound;189;Approved;Full service;;;;restaurant;83e9ffac710f9058441fcaaf5fee424acf598208;;Si;Diamante;
Brasil;Brasilia;1130;DF - BSB - Asa Norte;ChIJ2e7SvjY6WpMREu7zXzEyqkU;maori;AAA;asa norte comercio; 61 3201 6066 - 556132016066 - 556132016066 - 556132016066 - 556132016066;;wener.barbosa@rappi.com;maori;maori;-84640932;31;;19.0;-15.75913544;-47.88820363999999;Outbound;189;Approved;Full service;;;;restaurant;ChIJ2e7SvjY6WpMREu7zXzEyqkU;;Si;Diamante;
Brasil;Brasilia;1132;DF - BSB - Noroeste;fbadaeab5bba6b67a3a63a05e580185591d57c9d;geleia hamburgueria;AAA;park way nucalleeo bandeirante; 5561984163568;;jhan.campos@rappi.com;geleia hamburgueria;geleia hamburgueria;-43585990;31;;33.0;-15.77829;-47.92909;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Brasilia;1133;Lago Sul BSB3;8f7c8b42a0e71594648259ee1994f6336823fc21;gianni gilberto salomao;AAA;st de habitacoes individuais sul ql 14 conj 9 asa sul ia; 556132487098;;jhan.campos@rappi.com;gianni gilberto salomao;gianni gilberto salomao;-53209464;31;;75.0;-15.845997599999999;-47.894778;Outbound;189;Approved;Market place;;;;restaurant;nan;;Si;Diamante;
Brasil;Brasilia;1133;Lago Sul BSB3;ce8a105248a27077b3113beb4d3a9ebba7379824;baby beef rubaiyat;AAA;ia federal district brazil sces tr 1 lt 1a 70730 650;556134435000;;paulo.viana@rappi.com;baby beef rubaiyat;baby beef rubaiyat;-80033021;31;;435.0;-15.83372517;-47.89262545;Outbound;189;Approved;Market place;;;;restaurant;nan;;Si;Ouro;
Brasil;Brasilia;1133;Lago Sul BSB3;32cdb0d1eff0350630b055b6bbeea4b99bb54630;american cookies gilberto salomao;AAA;infraero setor comercial ia; 5561992618329;;sharlana.monteiro@rappi.com;american cookies gilberto salomao;american cookies gilberto salomao;-28353301;31;;862.0;-15.846151500000001;-47.89504229999999;Outbound;189;Approved;Market place;;;;restaurant;nan;;Si;Prata;
Brasil;Brasilia;1135;DF - BSB - Guara;6dac2d681874b34274d2a318f40cc8a452155c03;outback park;AAA;sai so area 5580 cccv ljs 149i e 149 t park shopping expansao;40030053 -  61 3234 7958 - 556132347958 - 556132347958 - 61974014932 6132337388  - 556132347958 - 556132347958;;paulo.viana@rappi.com;outback park;outback park;-75409550;31;;7.0;-15.834234857142857;-47.95518107142857;Outbound;189;Approved;Full service;;;;restaurant;ChIJOXjJ_uE6WpMRigiReZdPAR8;;Si;Diamante;
Brasil;Brasilia;1135;DF - BSB - Guara;b99ab231e103c1172f9e935a0cf5fd0017bf1de9;alo bomba sanduicheria;AAA;guara ii qe 17 conj o guara;+5561993764833;;sharlana.monteiro@rappi.com;alo bomba sanduicheria;alo bomba sanduicheria;-2155534;31;;59.0;-15.835966199999998;-47.9783167;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Brasilia;1135;DF - BSB - Guara;ChIJMbjDiTYwWpMRou--ollGk1I;don durica sof sul;AAA;sof sul q1 conjunto a sof sul ia;(61) 3032-6560;;wener.barbosa@rappi.com;don durica sof sul;don durica sof sul;-64513905;31;;141.0;-15.8182663;-47.955622;Outbound;189;Approved;Full service;;;;restaurant;ChIJMbjDiTYwWpMRou--ollGk1I;;Si;Diamante;
Brasil;Brasilia;1135;DF - BSB - Guara;7f9078f5a112295378531f80b3f0e423039b5735;frango no pote sia;AAA;sia trecho 1 lote 10 20;40030053 -  61 98219 6805 - 61995244114 - 556130424543 - 556130424543;;jhan.campos@rappi.com;frango no pote sia;frango no pote sia;-38820069;31;;187.0;-15.808683000000002;-47.95239786;Outbound;189;Approved;Full service;;;;restaurant;11beb195cd4c9b13e3492afc0d94e8ad305b078d;;Si;Diamante;
Brasil;Brasilia;1135;DF - BSB - Guara;af924c90f92dd0e356c7dda288449522844e035e;maloca;AAA;guara federal district brazil 27 guara ii qe 32 27;5561998344881 - 5561998344881 - 5561998344881 - 5561998344881;;paulo.viana@rappi.com;maloca;maloca;-27142426;31;;192.0;-15.8434102;-47.9765492;Outbound;189;Approved;Full service;;;;restaurant;af924c90f92dd0e356c7dda288449522844e035e;;Si;Diamante;
Brasil;Brasilia;1135;DF - BSB - Guara;679f5f1f3066c497d173064bc23f966692a44f5d;hai sushi sushi 1 guara;AAA;quadra qe 40 rua 20 polo de modas quadra qe 40 rua 20 polo de modas; 5561994275222;;sharlana.monteiro@rappi.com;hai sushi sushi 1 guara;hai sushi 1;-14592342;31;;217.0;-15.850119429000001;-47.977170466000004;Outbound;189;Approved;Market place;;;;restaurant;nan;;Si;Diamante;
Brasil;Brasilia;1135;DF - BSB - Guara;3f1d73a08f1901afa2ec46a396c04d2831a095c8;estacao 22 cozinha bar;AAA;ia federal district brazil guara i qi 22 71219 900;556139720286 -  55 61 3972 0286;;wener.barbosa@rappi.com;estacao 22 cozinha bar;estacao 22 cozinha bar;-41359916;31;;286.0;-15.8257675;-47.9847775;Outbound;189;Approved;Full service;;;;restaurant;3f1d73a08f1901afa2ec46a396c04d2831a095c8;;Si;Diamante;
Brasil;Brasilia;1135;DF - BSB - Guara;74b90720dff0dd1f2f34d1a0d1f3d28eaa85c2fb;o arabe do brasil;AAA;sai so area 6580 s n sai so guara; 5561981720179;;jhan.campos@rappi.com;o arabe do brasil;o arabe brasil;-94157279;31;;377.0;-15.83202837;-47.95242149;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Brasilia;1135;DF - BSB - Guara;5e86f913eccb6ad8d674e78c0e059740c379509a;peixe na rede guara;AAA;guara ii qi 27 bloco a lojas 26 e 27 ed rogerio de freitas guara ia; 61 3877 8020 - 556130326676 - 556130326676 - 556130326676;;paulo.viana@rappi.com;peixe na rede guara;peixe na rede;-8049117;31;;525.0;-15.8395236;-47.9783115;Outbound;189;Approved;Full service;;;;restaurant;5e86f913eccb6ad8d674e78c0e059740c379509a;;Si;Ouro;
Brasil;Brasilia;1135;DF - BSB - Guara;428b5ad006265854744e3eeabb733cf9bdf50fc1;julius burguer;AAA;guara ii ia;998473819 - +5561998473819;;sharlana.monteiro@rappi.com;julius burguer;julius burguer;-15741972;31;;553.0;-15.841706518666667;-47.97607972533335;Outbound;189;Approved;Full service;;;;restaurant;ChIJP6xw9-8vWpMRoF-wt0e2csk;;Si;Ouro;
Brasil;Brasilia;1135;DF - BSB - Guara;ca12a7cc801c75cc75b5ee5a4ac88a1326f4d975;quiosque do seu juca;AAA;ia federal district brazil guara i qe 6 70297 400;556132221850 - 556132221850 - 556132221850;;wener.barbosa@rappi.com;quiosque do seu juca;quiosque seu juca;-41825220;31;;568.0;-15.818451300000001;-47.984616;Outbound;189;Approved;Full service;;;;restaurant;ca12a7cc801c75cc75b5ee5a4ac88a1326f4d975;;Si;Ouro;
Brasil;Brasilia;1135;DF - BSB - Guara;be2b5bcd330779e660aa06836f6155c58c30b37a;bamboa;AAA;ia federal district brazil area especial conjunto 28 parte e 71991 360; 55 61 33344450 - 556133344450 - 556133344450;;jhan.campos@rappi.com;bamboa;bamboa;-14225963;31;;703.0;-15.8396;-47.9509;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Brasilia;1135;DF - BSB - Guara;ChIJxXdExCcuWpMR_EA5AjGhnqs;hora extra;AAA;guara ii eq 31 33 guara ia;;;paulo.viana@rappi.com;hora extra;hora extra;-79694082;31;;829.0;-15.8401639;-47.972136400000004;Outbound;189;Approved;Full service;;;;restaurant;ChIJxXdExCcuWpMR_EA5AjGhnqs;;Si;Prata;
Brasil;Brasilia;1135;DF - BSB - Guara;ChIJ_48Zqt4xWpMRt4oJ-d-f540;boss lanches;AAA;ia federal district brazil qe 17 conjunto o quiosque; 61 3382 0115 - 556133831000 - 556133831000;;sharlana.monteiro@rappi.com;boss lanches;boss;-13453373;31;;872.0;-15.8356011;-47.9783768;Outbound;189;Approved;Full service;;;;restaurant;ChIJ_48Zqt4xWpMRt4oJ-d-f540;;Si;Prata;
Brasil;Brasilia;1135;DF - BSB - Guara;dc2a732f4bf317ac876c2d91cbed70990f812397;silvano dias espetinhos especiais;AAA;ia federal district brazil guara ii qe 30 71065 110;(61) 99101-6125;;wener.barbosa@rappi.com;silvano dias espetinhos especiais;silvano dias espetinhos especiais;-21310749;31;;873.0;-15.8413171;-47.9808716;Outbound;189;Approved;Full service;;;;restaurant;dc2a732f4bf317ac876c2d91cbed70990f812397;;Si;Prata;
Brasil;Brasilia;1135;DF - BSB - Guara;ChIJ_dAlEyAuWpMRoLPHBLfIgVM;frangos bahia;AAA;guara ii qe 30 guara ia; 61 3568 9861;;jhan.campos@rappi.com;frangos bahia;frangos bahia;-53549584;31;;874.0;-15.841068099999998;-47.9800054;Outbound;189;Approved;Full service;;;;restaurant;ChIJ_dAlEyAuWpMRoLPHBLfIgVM;;Si;Prata;
Brasil;Brasilia;1135;DF - BSB - Guara;641b508e21d79b941f2701dd53c8f2945c848f1f;5 estrelas;AAA;ia federal district brazil qi 4 guara 1 71060 061;556133814965 - 556133814965;;paulo.viana@rappi.com;5 estrelas;5 estrelas;-31502415;31;;1045.0;-15.81749722;-47.98500556;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Brasilia;1136;DF - BSB - Aguas Claras;fc9ab0f52d0a03baf6877756af1cbaf53252b59b;bonnapan;AAA;ia federal district brazil r 22 norte 06 71916 250;;;sharlana.monteiro@rappi.com;bonnapan;bonnapan;-29020400;31;;3.0;-15.8394769;-48.026671;Outbound;189;Approved;Full service;;;;restaurant;fc9ab0f52d0a03baf6877756af1cbaf53252b59b;;Si;Diamante;
Brasil;Brasilia;1136;DF - BSB - Aguas Claras;ChIJiaQqDhQyWpMRKWhhFc3-uE8;dolce far niente;AAA;avenida das castanheiras 1060 aguas callearas ia; 61 3451 4750 - 556132542263 - 556132542263 - 556132542263 - 556132542263;;wener.barbosa@rappi.com;dolce far niente;dolce far niente;-86410048;31;;6.0;-15.834625099999998;-48.017195799999996;Outbound;189;Approved;Full service;;;;restaurant;ChIJiaQqDhQyWpMRKWhhFc3-uE8;;Si;Diamante;
Brasil;Brasilia;1136;DF - BSB - Aguas Claras;a4267ad24252d3b05508181e5c1bb392646981a8;peixe na rede;AAA;ia federal district brazil avenida araucarias 850 loja 10 mirante plaza gourmet;556130240744 - 556130240744 - 556130240744 - 556130240744;;jhan.campos@rappi.com;peixe na rede;peixe na rede;-72751811;31;;8.0;-15.8380231;-48.0152294;Outbound;189;Approved;Full service;;;;restaurant;a4267ad24252d3b05508181e5c1bb392646981a8;;Si;Diamante;
